Success,Completion Steps,Wall Time (s),Drone Count,max_steps,boundary,clusters,dog_xy,k_nn,conditionally_apply_repulsion,N,spawn_type,seed,success_radius
True,639.0,3.2661550839839038,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",49,True,122,uniform,2,44.181444068749045
True,615.0,3.164884457975859,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",50,True,122,uniform,2,44.181444068749045
True,629.0,3.2488127920078114,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",51,True,122,uniform,2,44.181444068749045
True,775.0,3.747805500024697,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",52,True,122,uniform,2,44.181444068749045
True,573.0,2.3821988749841694,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",53,True,122,uniform,2,44.181444068749045
True,599.0,2.663543207978364,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",54,True,122,uniform,2,44.181444068749045
True,557.0,2.459930084005464,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",55,True,122,uniform,2,44.181444068749045
True,581.0,2.4950231249968056,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",56,True,122,uniform,2,44.181444068749045
True,586.0,2.6832149580004625,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",57,True,122,uniform,2,44.181444068749045
True,599.0,2.7654268339974806,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",58,True,122,uniform,2,44.181444068749045
True,588.0,2.639910249999957,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",59,True,122,uniform,2,44.181444068749045
True,556.0,2.5169626669958234,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",60,True,122,uniform,2,44.181444068749045
True,576.0,3.0473176250234246,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",61,True,122,uniform,2,44.181444068749045
True,572.0,2.7391077920037787,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",62,True,122,uniform,2,44.181444068749045
True,604.0,3.076493375003338,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",63,True,122,uniform,2,44.181444068749045
True,582.0,4.0402128330024425,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",64,True,122,uniform,2,44.181444068749045
True,582.0,2.6695309579954483,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",65,True,122,uniform,2,44.181444068749045
True,565.0,2.653269458009163,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",66,True,122,uniform,2,44.181444068749045
True,635.0,3.129533999977866,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",67,True,122,uniform,2,44.181444068749045
True,557.0,2.5995969169889577,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",68,True,122,uniform,2,44.181444068749045
True,575.0,2.741003749979427,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",69,True,122,uniform,2,44.181444068749045
True,556.0,2.6592632079846226,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",70,True,122,uniform,2,44.181444068749045
True,551.0,2.6386586250155233,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",71,True,122,uniform,2,44.181444068749045
True,553.0,2.636007458990207,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",72,True,122,uniform,2,44.181444068749045
True,575.0,2.844488292001188,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",73,True,122,uniform,2,44.181444068749045
True,575.0,2.827117416978581,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",74,True,122,uniform,2,44.181444068749045
True,574.0,2.8469752079981845,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",75,True,122,uniform,2,44.181444068749045
True,560.0,2.736288832995342,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",76,True,122,uniform,2,44.181444068749045
True,560.0,2.75106149999192,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",77,True,122,uniform,2,44.181444068749045
True,566.0,2.7792229169863276,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",78,True,122,uniform,2,44.181444068749045
True,558.0,2.7286140420183074,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",79,True,122,uniform,2,44.181444068749045
True,546.0,2.6381410000030883,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",80,True,122,uniform,2,44.181444068749045
True,541.0,2.5621665839862544,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",81,True,122,uniform,2,44.181444068749045
True,577.0,2.99811741602025,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",82,True,122,uniform,2,44.181444068749045
True,572.0,2.8161374159972183,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",83,True,122,uniform,2,44.181444068749045
True,552.0,3.1990706249780487,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",84,True,122,uniform,2,44.181444068749045
True,572.0,2.8740889159962535,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",85,True,122,uniform,2,44.181444068749045
True,557.0,2.8614860830130056,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",86,True,122,uniform,2,44.181444068749045
True,579.0,3.007575875002658,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",87,True,122,uniform,2,44.181444068749045
True,539.0,2.7351970830059145,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",88,True,122,uniform,2,44.181444068749045
True,562.0,2.918148666009074,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",89,True,122,uniform,2,44.181444068749045
True,566.0,2.9724827080208343,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",90,True,122,uniform,2,44.181444068749045
True,589.0,3.1915815839893185,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",91,True,122,uniform,2,44.181444068749045
True,580.0,3.0085253340075724,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",92,True,122,uniform,2,44.181444068749045
True,584.0,3.1605784999846946,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",93,True,122,uniform,2,44.181444068749045
True,578.0,2.994956375012407,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",94,True,122,uniform,2,44.181444068749045
True,645.0,3.6210995829897,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",95,True,122,uniform,2,44.181444068749045
True,569.0,3.0126429589872714,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",96,True,122,uniform,2,44.181444068749045
True,546.0,2.7988013330032118,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",97,True,122,uniform,2,44.181444068749045
True,581.0,3.196999958017841,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",98,True,122,uniform,2,44.181444068749045
True,546.0,2.8587631249974947,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",99,True,122,uniform,2,44.181444068749045
True,567.0,3.026534874981735,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",100,True,122,uniform,2,44.181444068749045
True,564.0,3.0574232499930076,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",101,True,122,uniform,2,44.181444068749045
True,550.0,2.9941323329985607,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",102,True,122,uniform,2,44.181444068749045
True,562.0,3.0626179160026368,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",103,True,122,uniform,2,44.181444068749045
True,581.0,3.2311245419841725,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",104,True,122,uniform,2,44.181444068749045
True,591.0,3.332134666998172,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",105,True,122,uniform,2,44.181444068749045
True,563.0,3.0961083750007674,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",106,True,122,uniform,2,44.181444068749045
True,562.0,3.148950250004418,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",107,True,122,uniform,2,44.181444068749045
True,578.0,3.2387875829881523,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",108,True,122,uniform,2,44.181444068749045
True,566.0,3.14729479100788,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",109,True,122,uniform,2,44.181444068749045
True,569.0,3.1841845409944654,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",110,True,122,uniform,2,44.181444068749045
True,576.0,3.308999250002671,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",111,True,122,uniform,2,44.181444068749045
True,584.0,3.3639979170111474,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",112,True,122,uniform,2,44.181444068749045
True,590.0,3.4090423339803237,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",113,True,122,uniform,2,44.181444068749045
True,547.0,2.9176912500115577,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",114,True,122,uniform,2,44.181444068749045
True,577.0,3.3199278340034653,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",115,True,122,uniform,2,44.181444068749045
True,572.0,3.2541969169978984,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",116,True,122,uniform,2,44.181444068749045
True,586.0,3.4552478750119917,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",117,True,122,uniform,2,44.181444068749045
True,589.0,3.4963053750107065,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",118,True,122,uniform,2,44.181444068749045
True,562.0,3.129755500005558,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",119,True,122,uniform,2,44.181444068749045
True,552.0,3.160896707995562,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",120,True,122,uniform,2,44.181444068749045
True,546.0,3.0706707909994293,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",121,True,122,uniform,2,44.181444068749045
False,,1.6476114590186626,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",1,True,123,uniform,2,44.36214602563767
False,,2.2144074169918895,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",2,True,123,uniform,2,44.36214602563767
False,,3.065724375017453,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",3,True,123,uniform,2,44.36214602563767
False,,2.8460437920002732,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",4,True,123,uniform,2,44.36214602563767
False,,2.809105082997121,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",5,True,123,uniform,2,44.36214602563767
False,,2.4454480840067845,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",6,True,123,uniform,2,44.36214602563767
False,,4.254150291002588,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",7,True,123,uniform,2,44.36214602563767
False,,6.930524208000861,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",8,True,123,uniform,2,44.36214602563767
False,,6.3353099589876365,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",9,True,123,uniform,2,44.36214602563767
False,,5.183668542013038,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",10,True,123,uniform,2,44.36214602563767
False,,6.977737874985905,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",11,True,123,uniform,2,44.36214602563767
False,,5.246408792008879,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",12,True,123,uniform,2,44.36214602563767
False,,6.3745901660004165,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",13,True,123,uniform,2,44.36214602563767
True,1582.0,4.126180082996143,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",14,True,123,uniform,2,44.36214602563767
True,664.0,2.1510886670148466,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",15,True,123,uniform,2,44.36214602563767
False,,5.16393420798704,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",16,True,123,uniform,2,44.36214602563767
True,742.0,2.279175125004258,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",17,True,123,uniform,2,44.36214602563767
False,,8.240489334013546,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",18,True,123,uniform,2,44.36214602563767
True,562.0,1.8461307499965187,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",19,True,123,uniform,2,44.36214602563767
True,602.0,2.2183845420076977,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",20,True,123,uniform,2,44.36214602563767
True,1230.0,3.635742541984655,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",21,True,123,uniform,2,44.36214602563767
True,643.0,2.1686089580180123,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",22,True,123,uniform,2,44.36214602563767
True,1250.0,5.568051042006118,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",23,True,123,uniform,2,44.36214602563767
True,1656.0,5.897888708015671,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",24,True,123,uniform,2,44.36214602563767
True,678.0,2.511271833005594,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",25,True,123,uniform,2,44.36214602563767
True,593.0,2.099097915983293,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",26,True,123,uniform,2,44.36214602563767
True,604.0,2.118651291995775,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",27,True,123,uniform,2,44.36214602563767
True,810.0,3.2018249169923365,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",28,True,123,uniform,2,44.36214602563767
True,624.0,2.2706306249892805,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",29,True,123,uniform,2,44.36214602563767
True,562.0,2.151496541016968,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",30,True,123,uniform,2,44.36214602563767
True,745.0,2.874010541010648,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",31,True,123,uniform,2,44.36214602563767
True,910.0,3.7833320000208914,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",32,True,123,uniform,2,44.36214602563767
True,1034.0,4.299845290981466,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",33,True,123,uniform,2,44.36214602563767
True,782.0,3.037676999985706,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",34,True,123,uniform,2,44.36214602563767
True,818.0,3.4388286249886733,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",35,True,123,uniform,2,44.36214602563767
True,768.0,3.0833383330027573,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",36,True,123,uniform,2,44.36214602563767
True,737.0,2.9532682499848306,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",37,True,123,uniform,2,44.36214602563767
True,593.0,2.2665074999968056,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",38,True,123,uniform,2,44.36214602563767
True,573.0,1.9877485829929356,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",39,True,123,uniform,2,44.36214602563767
True,565.0,2.117126500001177,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",40,True,123,uniform,2,44.36214602563767
True,557.0,2.082053541991627,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",41,True,123,uniform,2,44.36214602563767
True,573.0,2.187975707987789,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",42,True,123,uniform,2,44.36214602563767
True,611.0,2.4342559579818044,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",43,True,123,uniform,2,44.36214602563767
True,1773.0,6.123303166998085,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",44,True,123,uniform,2,44.36214602563767
True,635.0,2.6286181669856887,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",45,True,123,uniform,2,44.36214602563767
True,666.0,2.786663959006546,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",46,True,123,uniform,2,44.36214602563767
True,640.0,2.684713124996051,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",47,True,123,uniform,2,44.36214602563767
True,649.0,2.7351733340183273,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",48,True,123,uniform,2,44.36214602563767
True,643.0,2.7001717499806546,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",49,True,123,uniform,2,44.36214602563767
True,621.0,2.5850885420222767,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",50,True,123,uniform,2,44.36214602563767
True,597.0,2.468062416999601,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",51,True,123,uniform,2,44.36214602563767
True,902.0,3.4031025420117658,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",52,True,123,uniform,2,44.36214602563767
True,617.0,2.6028793750156183,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",53,True,123,uniform,2,44.36214602563767
True,635.0,2.9178807499993127,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",54,True,123,uniform,2,44.36214602563767
True,612.0,2.6836826670041773,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",55,True,123,uniform,2,44.36214602563767
True,630.0,2.8855340000009164,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",56,True,123,uniform,2,44.36214602563767
True,1383.0,5.910568166989833,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",57,True,123,uniform,2,44.36214602563767
True,659.0,3.13787770899944,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",58,True,123,uniform,2,44.36214602563767
True,634.0,2.8747490420064423,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",59,True,123,uniform,2,44.36214602563767
True,646.0,2.9552285420068074,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",60,True,123,uniform,2,44.36214602563767
True,664.0,3.2584738330042455,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",61,True,123,uniform,2,44.36214602563767
True,610.0,2.7495485420222394,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",62,True,123,uniform,2,44.36214602563767
True,555.0,2.557046875008382,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",63,True,123,uniform,2,44.36214602563767
True,597.0,2.7204227079928387,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",64,True,123,uniform,2,44.36214602563767
True,591.0,2.7376479580125306,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",65,True,123,uniform,2,44.36214602563767
True,591.0,2.7803333750052843,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",66,True,123,uniform,2,44.36214602563767
True,647.0,3.121847875008825,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",67,True,123,uniform,2,44.36214602563767
True,571.0,2.7835704580065794,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",68,True,123,uniform,2,44.36214602563767
True,608.0,2.968699833989376,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",69,True,123,uniform,2,44.36214602563767
True,600.0,2.749714584002504,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",70,True,123,uniform,2,44.36214602563767
True,592.0,2.722124916006578,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",71,True,123,uniform,2,44.36214602563767
True,602.0,2.809003208007198,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",72,True,123,uniform,2,44.36214602563767
True,602.0,2.91833216699888,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",73,True,123,uniform,2,44.36214602563767
True,604.0,2.79026462501497,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",74,True,123,uniform,2,44.36214602563767
True,571.0,2.9149082500080112,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",75,True,123,uniform,2,44.36214602563767
True,755.0,2.9793564999999944,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",76,True,123,uniform,2,44.36214602563767
True,590.0,2.780866541987052,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",77,True,123,uniform,2,44.36214602563767
True,595.0,2.8417576659994666,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",78,True,123,uniform,2,44.36214602563767
True,609.0,2.892219000001205,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",79,True,123,uniform,2,44.36214602563767
True,642.0,3.183412959013367,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",80,True,123,uniform,2,44.36214602563767
True,885.0,3.36194591698586,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",81,True,123,uniform,2,44.36214602563767
True,595.0,2.8818419999734033,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",82,True,123,uniform,2,44.36214602563767
True,599.0,2.9336964589892887,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",83,True,123,uniform,2,44.36214602563767
True,570.0,2.7521925829933025,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",84,True,123,uniform,2,44.36214602563767
True,592.0,2.900916624988895,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",85,True,123,uniform,2,44.36214602563767
True,578.0,2.7812550000089686,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",86,True,123,uniform,2,44.36214602563767
True,580.0,2.9308394160179887,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",87,True,123,uniform,2,44.36214602563767
True,583.0,3.017080249992432,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",88,True,123,uniform,2,44.36214602563767
True,587.0,2.884956541005522,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",89,True,123,uniform,2,44.36214602563767
True,745.0,3.0362062909989618,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",90,True,123,uniform,2,44.36214602563767
True,589.0,2.916856291994918,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",91,True,123,uniform,2,44.36214602563767
True,592.0,2.9010982499748934,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",92,True,123,uniform,2,44.36214602563767
True,575.0,2.993899084016448,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",93,True,123,uniform,2,44.36214602563767
True,564.0,2.912169291987084,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",94,True,123,uniform,2,44.36214602563767
True,592.0,3.1080622500157915,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",95,True,123,uniform,2,44.36214602563767
True,648.0,3.408965584007092,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",96,True,123,uniform,2,44.36214602563767
True,562.0,2.926636583986692,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",97,True,123,uniform,2,44.36214602563767
True,572.0,3.071125332993688,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",98,True,123,uniform,2,44.36214602563767
True,839.0,3.9796642909932416,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",99,True,123,uniform,2,44.36214602563767
True,825.0,3.094990375015186,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",100,True,123,uniform,2,44.36214602563767
True,590.0,3.072435582987964,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",101,True,123,uniform,2,44.36214602563767
True,628.0,3.401835917000426,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",102,True,123,uniform,2,44.36214602563767
True,592.0,3.030301666003652,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",103,True,123,uniform,2,44.36214602563767
True,614.0,3.4672822910069954,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",104,True,123,uniform,2,44.36214602563767
True,592.0,3.2382146250165533,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",105,True,123,uniform,2,44.36214602563767
True,589.0,3.2440310410165694,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",106,True,123,uniform,2,44.36214602563767
True,583.0,3.0183687079988886,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",107,True,123,uniform,2,44.36214602563767
True,628.0,3.2581320840108674,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",108,True,123,uniform,2,44.36214602563767
True,586.0,3.1618532910069916,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",109,True,123,uniform,2,44.36214602563767
True,636.0,3.365484666021075,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",110,True,123,uniform,2,44.36214602563767
True,587.0,2.9518047500168905,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",111,True,123,uniform,2,44.36214602563767
True,596.0,3.0244775830069557,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",112,True,123,uniform,2,44.36214602563767
True,584.0,2.972708416986279,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",113,True,123,uniform,2,44.36214602563767
True,631.0,3.414103041985072,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",114,True,123,uniform,2,44.36214602563767
True,590.0,3.2471037920040544,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",115,True,123,uniform,2,44.36214602563767
True,593.0,3.45197554200422,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",116,True,123,uniform,2,44.36214602563767
True,601.0,3.2267135410220362,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",117,True,123,uniform,2,44.36214602563767
True,587.0,3.077207666996401,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",118,True,123,uniform,2,44.36214602563767
True,597.0,3.18084016701323,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",119,True,123,uniform,2,44.36214602563767
True,584.0,3.286952750000637,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",120,True,123,uniform,2,44.36214602563767
True,597.0,3.3818388330109883,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",121,True,123,uniform,2,44.36214602563767
True,551.0,3.0333902499987744,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",122,True,123,uniform,2,44.36214602563767
False,,1.5178911669936497,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",1,True,124,uniform,2,44.54211490264017
False,,2.344782000000123,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",2,True,124,uniform,2,44.54211490264017
False,,4.614444292004919,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",3,True,124,uniform,2,44.54211490264017
