Success,Completion Steps,Wall Time (s),Drone Count,max_steps,boundary,clusters,dt,drone_xy,k_nn,conditionally_apply_repulsion,N,spawn_type,seed,success_radius
False,,7.876853541005403,1,2000,none,3,1.0,[[0 0]],39,False,87,uniform,0,37.30951621235526
False,,7.831886749991099,1,2000,none,3,1.0,[[0 0]],41,False,87,uniform,0,37.30951621235526
False,,7.784632374998182,1,2000,none,3,1.0,[[0 0]],43,False,87,uniform,0,37.30951621235526
False,,7.970623374989373,1,2000,none,3,1.0,[[0 0]],45,False,87,uniform,0,37.30951621235526
False,,9.011467459000414,1,2000,none,3,1.0,[[0 0]],1,False,92,uniform,0,38.36665218650175
False,,8.938915042002918,1,2000,none,3,1.0,[[0 0]],3,False,92,uniform,0,38.36665218650175
False,,8.859351791994413,1,2000,none,3,1.0,[[0 0]],5,False,92,uniform,0,38.36665218650175
False,,8.773253208011738,1,2000,none,3,1.0,[[0 0]],7,False,92,uniform,0,38.36665218650175
False,,8.807316666003317,1,2000,none,3,1.0,[[0 0]],9,False,92,uniform,0,38.36665218650175
False,,9.475138084002538,1,2000,none,3,1.0,[[0 0]],11,False,92,uniform,0,38.36665218650175
False,,9.223868042012327,1,2000,none,3,1.0,[[0 0]],13,False,92,uniform,0,38.36665218650175
False,,8.969450207994669,1,2000,none,3,1.0,[[0 0]],15,False,92,uniform,0,38.36665218650175
False,,8.67226487500011,1,2000,none,3,1.0,[[0 0]],17,False,92,uniform,0,38.36665218650175
False,,8.433895624999423,1,2000,none,3,1.0,[[0 0]],19,False,92,uniform,0,38.36665218650175
False,,8.418105709002702,1,2000,none,3,1.0,[[0 0]],21,False,92,uniform,0,38.36665218650175
False,,8.326642749991152,1,2000,none,3,1.0,[[0 0]],23,False,92,uniform,0,38.36665218650175
False,,8.299778250002419,1,2000,none,3,1.0,[[0 0]],25,False,92,uniform,0,38.36665218650175
False,,8.486652665989823,1,2000,none,3,1.0,[[0 0]],27,False,92,uniform,0,38.36665218650175
False,,8.513240707994555,1,2000,none,3,1.0,[[0 0]],29,False,92,uniform,0,38.36665218650175
False,,8.502829874996678,1,2000,none,3,1.0,[[0 0]],31,False,92,uniform,0,38.36665218650175
False,,8.64612787499209,1,2000,none,3,1.0,[[0 0]],33,False,92,uniform,0,38.36665218650175
False,,8.405127584002912,1,2000,none,3,1.0,[[0 0]],35,False,92,uniform,0,38.36665218650175
False,,8.382850584006519,1,2000,none,3,1.0,[[0 0]],37,False,92,uniform,0,38.36665218650175
False,,8.359931125000003,1,2000,none,3,1.0,[[0 0]],39,False,92,uniform,0,38.36665218650175
False,,8.706099249990075,1,2000,none,3,1.0,[[0 0]],41,False,92,uniform,0,38.36665218650175
False,,9.16080187499756,1,2000,none,3,1.0,[[0 0]],43,False,92,uniform,0,38.36665218650175
False,,8.850505916998372,1,2000,none,3,1.0,[[0 0]],45,False,92,uniform,0,38.36665218650175
False,,8.31285800000478,1,2000,none,3,1.0,[[0 0]],47,False,92,uniform,0,38.36665218650175
False,,9.334858959002304,1,2000,none,3,1.0,[[0 0]],1,False,97,uniform,0,39.395431207184416
False,,9.553572999997414,1,2000,none,3,1.0,[[0 0]],3,False,97,uniform,0,39.395431207184416
False,,9.387328625001828,1,2000,none,3,1.0,[[0 0]],5,False,97,uniform,0,39.395431207184416
False,,9.162600833005854,1,2000,none,3,1.0,[[0 0]],7,False,97,uniform,0,39.395431207184416
False,,8.888191083009588,1,2000,none,3,1.0,[[0 0]],9,False,97,uniform,0,39.395431207184416
False,,9.233691374989576,1,2000,none,3,1.0,[[0 0]],11,False,97,uniform,0,39.395431207184416
False,,9.404097959006322,1,2000,none,3,1.0,[[0 0]],13,False,97,uniform,0,39.395431207184416
False,,9.37835533299949,1,2000,none,3,1.0,[[0 0]],15,False,97,uniform,0,39.395431207184416
False,,8.999946417010506,1,2000,none,3,1.0,[[0 0]],17,False,97,uniform,0,39.395431207184416
False,,8.911748458995135,1,2000,none,3,1.0,[[0 0]],19,False,97,uniform,0,39.395431207184416
False,,8.788169999999809,1,2000,none,3,1.0,[[0 0]],21,False,97,uniform,0,39.395431207184416
False,,8.78650012500293,1,2000,none,3,1.0,[[0 0]],23,False,97,uniform,0,39.395431207184416
False,,8.919146667001769,1,2000,none,3,1.0,[[0 0]],25,False,97,uniform,0,39.395431207184416
False,,8.63514437500271,1,2000,none,3,1.0,[[0 0]],27,False,97,uniform,0,39.395431207184416
False,,8.651301208010409,1,2000,none,3,1.0,[[0 0]],29,False,97,uniform,0,39.395431207184416
False,,8.954477999999654,1,2000,none,3,1.0,[[0 0]],31,False,97,uniform,0,39.395431207184416
False,,9.000542082998436,1,2000,none,3,1.0,[[0 0]],33,False,97,uniform,0,39.395431207184416
False,,9.235381499995128,1,2000,none,3,1.0,[[0 0]],35,False,97,uniform,0,39.395431207184416
False,,9.09874858299736,1,2000,none,3,1.0,[[0 0]],37,False,97,uniform,0,39.395431207184416
False,,9.052278874994954,1,2000,none,3,1.0,[[0 0]],39,False,97,uniform,0,39.395431207184416
False,,8.997936875006417,1,2000,none,3,1.0,[[0 0]],41,False,97,uniform,0,39.395431207184416
False,,9.032779874993139,1,2000,none,3,1.0,[[0 0]],43,False,97,uniform,0,39.395431207184416
False,,9.102151583996601,1,2000,none,3,1.0,[[0 0]],45,False,97,uniform,0,39.395431207184416
False,,9.151740291999886,1,2000,none,3,1.0,[[0 0]],47,False,97,uniform,0,39.395431207184416
False,,9.040784291006275,1,2000,none,3,1.0,[[0 0]],49,False,97,uniform,0,39.395431207184416
False,,8.752931082999567,1,2000,none,3,1.0,[[0 0]],51,False,97,uniform,0,39.395431207184416
